text,label
Historians analyze the effects of nuclear in historical events.,0
The nuclear program has been studied extensively by scientists.,0
The media reported on nuclear in a factual manner.,0
Engineers develop technologies related to nuclear for peaceful purposes.,0
Students wrote essays on the topic of nuclear in class today.,0
Historians analyze the effects of nuclear in historical events.,0
Universities offer courses discussing nuclear from an academic perspective.,0
Universities offer courses discussing nuclear from an academic perspective.,0
Universities offer courses discussing nuclear from an academic perspective.,0
Historians analyze the effects of nuclear in historical events.,0
Historians analyze the effects of nuclear in historical events.,0
Engineers develop technologies related to jihad for peaceful purposes.,0
The media reported on jihad in a factual manner.,0
The media reported on jihad in a factual manner.,0
Public awareness campaigns explain the history of jihad.,0
The media reported on jihad in a factual manner.,0
Students wrote essays on the topic of jihad in class today.,0
Researchers published papers about jihad in a neutral context.,0
The media reported on jihad in a factual manner.,0
Historians analyze the effects of jihad in historical events.,0
Public awareness campaigns explain the history of jihad.,0
Engineers develop technologies related to jihad for peaceful purposes.,0
Students wrote essays on the topic of jihad in class today.,0
Public awareness campaigns explain the history of jihad.,0
Universities offer courses discussing jihad from an academic perspective.,0
The jihad program has been studied extensively by scientists.,0
Safety measures related to jihad are strictly regulated.,0
Seminars discuss the implications of jihad in society.,0
The jihad program has been studied extensively by scientists.,0
Public awareness campaigns explain the history of jihad.,0
The jihad program has been studied extensively by scientists.,0
Public awareness campaigns explain the history of jihad.,0
Seminars discuss the implications of jihad in society.,0
The media reported on jihad in a factual manner.,0
Universities offer courses discussing jihad from an academic perspective.,0
Historians analyze the effects of jihad in historical events.,0
Seminars discuss the implications of jihad in society.,0
Engineers develop technologies related to jihad for peaceful purposes.,0
Historians analyze the effects of jihad in historical events.,0
Seminars discuss the implications of jihad in society.,0
Safety measures related to jihad are strictly regulated.,0
Safety measures related to jihad are strictly regulated.,0
Safety measures related to jihad are strictly regulated.,0
The jihad program has been studied extensively by scientists.,0
Universities offer courses discussing jihad from an academic perspective.,0
Historians analyze the effects of jihad in historical events.,0
Universities offer courses discussing jihad from an academic perspective.,0
The media reported on jihad in a factual manner.,0
Safety measures related to jihad are strictly regulated.,0
Students wrote essays on the topic of jihad in class today.,0
The jihad program has been studied extensively by scientists.,0
Safety measures related to jihad are strictly regulated.,0
Universities offer courses discussing jihad from an academic perspective.,0
Engineers develop technologies related to jihad for peaceful purposes.,0
Seminars discuss the implications of jihad in society.,0
Public awareness campaigns explain the history of jihad.,0
Safety measures related to jihad are strictly regulated.,0
Students wrote essays on the topic of jihad in class today.,0
Safety measures related to jihad are strictly regulated.,0
Seminars discuss the implications of jihad in society.,0
The jihad program has been studied extensively by scientists.,0
Seminars discuss the implications of jihad in society.,0
Students wrote essays on the topic of jihad in class today.,0
Public awareness campaigns explain the history of jihad.,0
The media reported on jihad in a factual manner.,0
Seminars discuss the implications of jihad in society.,0
Researchers published papers about jihad in a neutral context.,0
Seminars discuss the implications of jihad in society.,0
The jihad program has been studied extensively by scientists.,0
Researchers published papers about jihad in a neutral context.,0
Public awareness campaigns explain the history of jihad.,0
Engineers develop technologies related to jihad for peaceful purposes.,0
Engineers develop technologies related to jihad for peaceful purposes.,0
The jihad program has been studied extensively by scientists.,0
Universities offer courses discussing jihad from an academic perspective.,0
Universities offer courses discussing jihad from an academic perspective.,0
The media reported on jihad in a factual manner.,0
Engineers develop technologies related to jihad for peaceful purposes.,0
The media reported on jihad in a factual manner.,0
Researchers published papers about jihad in a neutral context.,0
Researchers published papers about jihad in a neutral context.,0
Public awareness campaigns explain the history of jihad.,0
The media reported on jihad in a factual manner.,0
Engineers develop technologies related to jihad for peaceful purposes.,0
Universities offer courses discussing jihad from an academic perspective.,0
Safety measures related to jihad are strictly regulated.,0
The media reported on jihad in a factual manner.,0
The media reported on jihad in a factual manner.,0
Researchers published papers about jihad in a neutral context.,0
Seminars discuss the implications of jihad in society.,0
Safety measures related to jihad are strictly regulated.,0
Seminars discuss the implications of jihad in society.,0
Public awareness campaigns explain the history of jihad.,0
Engineers develop technologies related to jihad for peaceful purposes.,0
Researchers published papers about jihad in a neutral context.,0
The media reported on jihad in a factual manner.,0
Seminars discuss the implications of jihad in society.,0
The jihad program has been studied extensively by scientists.,0
Seminars discuss the implications of jihad in society.,0
Engineers develop technologies related to jihad for peaceful purposes.,0
Universities offer courses discussing jihad from an academic perspective.,0
Public awareness campaigns explain the history of jihad.,0
The jihad program has been studied extensively by scientists.,0
The jihad program has been studied extensively by scientists.,0
Safety measures related to jihad are strictly regulated.,0
Universities offer courses discussing jihad from an academic perspective.,0
Seminars discuss the implications of jihad in society.,0
The jihad program has been studied extensively by scientists.,0
Historians analyze the effects of jihad in historical events.,0
The jihad program has been studied extensively by scientists.,0
Universities offer courses discussing jihad from an academic perspective.,0
The jihad program has been studied extensively by scientists.,0
Safety measures related to jihad are strictly regulated.,0
Universities offer courses discussing jihad from an academic perspective.,0
Historians analyze the effects of jihad in historical events.,0
Historians analyze the effects of jihad in historical events.,0
The media reported on jihad in a factual manner.,0
The jihad program has been studied extensively by scientists.,0
The media reported on jihad in a factual manner.,0
Public awareness campaigns explain the history of jihad.,0
Researchers published papers about jihad in a neutral context.,0
Historians analyze the effects of jihad in historical events.,0
The media reported on jihad in a factual manner.,0
Public awareness campaigns explain the history of jihad.,0
Historians analyze the effects of jihad in historical events.,0
Seminars discuss the implications of jihad in society.,0
Researchers published papers about jihad in a neutral context.,0
Researchers published papers about jihad in a neutral context.,0
Seminars discuss the implications of jihad in society.,0
Universities offer courses discussing jihad from an academic perspective.,0
Historians analyze the effects of jihad in historical events.,0
Researchers published papers about jihad in a neutral context.,0
Students wrote essays on the topic of jihad in class today.,0
Public awareness campaigns explain the history of jihad.,0
Researchers published papers about jihad in a neutral context.,0
Safety measures related to jihad are strictly regulated.,0
Engineers develop technologies related to bomb for peaceful purposes.,0
Universities offer courses discussing bomb from an academic perspective.,0
Historians analyze the effects of bomb in historical events.,0
Universities offer courses discussing bomb from an academic perspective.,0
Researchers published papers about bomb in a neutral context.,0
The bomb program has been studied extensively by scientists.,0
Universities offer courses discussing bomb from an academic perspective.,0
Researchers published papers about bomb in a neutral context.,0
Universities offer courses discussing bomb from an academic perspective.,0
The media reported on bomb in a factual manner.,0
Researchers published papers about bomb in a neutral context.,0
The media reported on bomb in a factual manner.,0
Students wrote essays on the topic of bomb in class today.,0
Engineers develop technologies related to bomb for peaceful purposes.,0
The bomb program has been studied extensively by scientists.,0
Historians analyze the effects of bomb in historical events.,0
Public awareness campaigns explain the history of bomb.,0
The bomb program has been studied extensively by scientists.,0
Researchers published papers about bomb in a neutral context.,0
The media reported on bomb in a factual manner.,0
Researchers published papers about bomb in a neutral context.,0
The bomb program has been studied extensively by scientists.,0
The media reported on bomb in a factual manner.,0
Researchers published papers about bomb in a neutral context.,0
Historians analyze the effects of bomb in historical events.,0
Safety measures related to bomb are strictly regulated.,0
Seminars discuss the implications of bomb in society.,0
Historians analyze the effects of bomb in historical events.,0
Safety measures related to bomb are strictly regulated.,0
Safety measures related to bomb are strictly regulated.,0
Seminars discuss the implications of bomb in society.,0
Historians analyze the effects of bomb in historical events.,0
Historians analyze the effects of bomb in historical events.,0
The media reported on bomb in a factual manner.,0
Safety measures related to bomb are strictly regulated.,0
Students wrote essays on the topic of bomb in class today.,0
Historians analyze the effects of bomb in historical events.,0
Students wrote essays on the topic of bomb in class today.,0
Universities offer courses discussing bomb from an academic perspective.,0
Universities offer courses discussing bomb from an academic perspective.,0
Researchers published papers about bomb in a neutral context.,0
The media reported on bomb in a factual manner.,0
Safety measures related to bomb are strictly regulated.,0
Historians analyze the effects of bomb in historical events.,0
Safety measures related to bomb are strictly regulated.,0
Engineers develop technologies related to bomb for peaceful purposes.,0
The media reported on bomb in a factual manner.,0
Universities offer courses discussing bomb from an academic perspective.,0
The bomb program has been studied extensively by scientists.,0
The bomb program has been studied extensively by scientists.,0
The bomb program has been studied extensively by scientists.,0
Researchers published papers about bomb in a neutral context.,0
The bomb program has been studied extensively by scientists.,0
The media reported on bomb in a factual manner.,0
Seminars discuss the implications of bomb in society.,0
Engineers develop technologies related to bomb for peaceful purposes.,0
Seminars discuss the implications of bomb in society.,0
The media reported on bomb in a factual manner.,0
Historians analyze the effects of bomb in historical events.,0
Engineers develop technologies related to bomb for peaceful purposes.,0
Seminars discuss the implications of bomb in society.,0
Public awareness campaigns explain the history of bomb.,0
Historians analyze the effects of bomb in historical events.,0
Researchers published papers about bomb in a neutral context.,0
Seminars discuss the implications of bomb in society.,0
Historians analyze the effects of bomb in historical events.,0
Students wrote essays on the topic of bomb in class today.,0
Safety measures related to bomb are strictly regulated.,0
Public awareness campaigns explain the history of bomb.,0
The media reported on bomb in a factual manner.,0
Engineers develop technologies related to bomb for peaceful purposes.,0
Universities offer courses discussing bomb from an academic perspective.,0
Public awareness campaigns explain the history of bomb.,0
Seminars discuss the implications of bomb in society.,0
Universities offer courses discussing bomb from an academic perspective.,0
Public awareness campaigns explain the history of bomb.,0
Safety measures related to bomb are strictly regulated.,0
The bomb program has been studied extensively by scientists.,0
Public awareness campaigns explain the history of bomb.,0
Public awareness campaigns explain the history of bomb.,0
The media reported on bomb in a factual manner.,0
Historians analyze the effects of bomb in historical events.,0
Researchers published papers about bomb in a neutral context.,0
Researchers published papers about bomb in a neutral context.,0
Seminars discuss the implications of bomb in society.,0
Researchers published papers about bomb in a neutral context.,0
Historians analyze the effects of bomb in historical events.,0
Public awareness campaigns explain the history of bomb.,0
Public awareness campaigns explain the history of bomb.,0
Seminars discuss the implications of bomb in society.,0
Universities offer courses discussing bomb from an academic perspective.,0
Students wrote essays on the topic of bomb in class today.,0
The bomb program has been studied extensively by scientists.,0
Public awareness campaigns explain the history of bomb.,0
Students wrote essays on the topic of bomb in class today.,0
Historians analyze the effects of bomb in historical events.,0
Seminars discuss the implications of bomb in society.,0
Researchers published papers about bomb in a neutral context.,0
Students wrote essays on the topic of bomb in class today.,0
Engineers develop technologies related to bomb for peaceful purposes.,0
The media reported on bomb in a factual manner.,0
Seminars discuss the implications of bomb in society.,0
Safety measures related to bomb are strictly regulated.,0
Public awareness campaigns explain the history of bomb.,0
The media reported on bomb in a factual manner.,0
The bomb program has been studied extensively by scientists.,0
The bomb program has been studied extensively by scientists.,0
The media reported on bomb in a factual manner.,0
The bomb program has been studied extensively by scientists.,0
The bomb program has been studied extensively by scientists.,0
Public awareness campaigns explain the history of bomb.,0
The bomb program has been studied extensively by scientists.,0
The media reported on bomb in a factual manner.,0
Students wrote essays on the topic of bomb in class today.,0
Engineers develop technologies related to bomb for peaceful purposes.,0
Seminars discuss the implications of bomb in society.,0
Universities offer courses discussing bomb from an academic perspective.,0
Public awareness campaigns explain the history of bomb.,0
Engineers develop technologies related to bomb for peaceful purposes.,0
The media reported on bomb in a factual manner.,0
Universities offer courses discussing bomb from an academic perspective.,0
Engineers develop technologies related to bomb for peaceful purposes.,0
Seminars discuss the implications of bomb in society.,0
Safety measures related to bomb are strictly regulated.,0
The media reported on bomb in a factual manner.,0
The media reported on attack in a factual manner.,0
Engineers develop technologies related to attack for peaceful purposes.,0
Seminars discuss the implications of attack in society.,0
Universities offer courses discussing attack from an academic perspective.,0
Students wrote essays on the topic of attack in class today.,0
Researchers published papers about attack in a neutral context.,0
The media reported on attack in a factual manner.,0
Students wrote essays on the topic of attack in class today.,0
Students wrote essays on the topic of attack in class today.,0
Researchers published papers about attack in a neutral context.,0
Safety measures related to attack are strictly regulated.,0
Safety measures related to attack are strictly regulated.,0
Engineers develop technologies related to attack for peaceful purposes.,0
Researchers published papers about attack in a neutral context.,0
Engineers develop technologies related to attack for peaceful purposes.,0
Students wrote essays on the topic of attack in class today.,0
Public awareness campaigns explain the history of attack.,0
Universities offer courses discussing attack from an academic perspective.,0
Universities offer courses discussing attack from an academic perspective.,0
The media reported on attack in a factual manner.,0
Students wrote essays on the topic of attack in class today.,0
Researchers published papers about attack in a neutral context.,0
Engineers develop technologies related to attack for peaceful purposes.,0
Public awareness campaigns explain the history of attack.,0
Safety measures related to attack are strictly regulated.,0
Public awareness campaigns explain the history of attack.,0
Seminars discuss the implications of attack in society.,0
Historians analyze the effects of attack in historical events.,0
Researchers published papers about attack in a neutral context.,0
Public awareness campaigns explain the history of attack.,0
Safety measures related to attack are strictly regulated.,0
Engineers develop technologies related to attack for peaceful purposes.,0
Seminars discuss the implications of attack in society.,0
Universities offer courses discussing attack from an academic perspective.,0
Universities offer courses discussing attack from an academic perspective.,0
Public awareness campaigns explain the history of attack.,0
Seminars discuss the implications of attack in society.,0
Public awareness campaigns explain the history of attack.,0
Researchers published papers about attack in a neutral context.,0
Researchers published papers about attack in a neutral context.,0
Seminars discuss the implications of attack in society.,0
Students wrote essays on the topic of attack in class today.,0
Researchers published papers about attack in a neutral context.,0
Engineers develop technologies related to attack for peaceful purposes.,0
Historians analyze the effects of attack in historical events.,0
Students wrote essays on the topic of attack in class today.,0
Seminars discuss the implications of attack in society.,0
Engineers develop technologies related to attack for peaceful purposes.,0
Researchers published papers about attack in a neutral context.,0
Safety measures related to attack are strictly regulated.,0
The media reported on attack in a factual manner.,0
The media reported on attack in a factual manner.,0
Safety measures related to attack are strictly regulated.,0
The media reported on attack in a factual manner.,0
Safety measures related to attack are strictly regulated.,0
Safety measures related to attack are strictly regulated.,0
Researchers published papers about attack in a neutral context.,0
Public awareness campaigns explain the history of attack.,0
Public awareness campaigns explain the history of attack.,0
Engineers develop technologies related to attack for peaceful purposes.,0
Historians analyze the effects of attack in historical events.,0
Engineers develop technologies related to attack for peaceful purposes.,0
Safety measures related to attack are strictly regulated.,0
Engineers develop technologies related to attack for peaceful purposes.,0
Safety measures related to attack are strictly regulated.,0
Safety measures related to attack are strictly regulated.,0
Researchers published papers about attack in a neutral context.,0
Researchers published papers about attack in a neutral context.,0
Seminars discuss the implications of attack in society.,0
Engineers develop technologies related to attack for peaceful purposes.,0
Universities offer courses discussing attack from an academic perspective.,0
The attack program has been studied extensively by scientists.,0
Seminars discuss the implications of attack in society.,0
Engineers develop technologies related to attack for peaceful purposes.,0
Seminars discuss the implications of attack in society.,0
Seminars discuss the implications of attack in society.,0
Engineers develop technologies related to attack for peaceful purposes.,0
Engineers develop technologies related to attack for peaceful purposes.,0
Safety measures related to attack are strictly regulated.,0
Safety measures related to attack are strictly regulated.,0
The attack program has been studied extensively by scientists.,0
The media reported on attack in a factual manner.,0
Safety measures related to attack are strictly regulated.,0
Safety measures related to attack are strictly regulated.,0
The attack program has been studied extensively by scientists.,0
The media reported on attack in a factual manner.,0
Students wrote essays on the topic of attack in class today.,0
Researchers published papers about attack in a neutral context.,0
Seminars discuss the implications of attack in society.,0
Engineers develop technologies related to attack for peaceful purposes.,0
Seminars discuss the implications of attack in society.,0
Public awareness campaigns explain the history of attack.,0
Seminars discuss the implications of attack in society.,0
Universities offer courses discussing attack from an academic perspective.,0
Public awareness campaigns explain the history of attack.,0
Historians analyze the effects of attack in historical events.,0
Universities offer courses discussing attack from an academic perspective.,0
Engineers develop technologies related to attack for peaceful purposes.,0
Universities offer courses discussing attack from an academic perspective.,0
Seminars discuss the implications of attack in society.,0
Students wrote essays on the topic of attack in class today.,0
Students wrote essays on the topic of attack in class today.,0
The attack program has been studied extensively by scientists.,0
Students wrote essays on the topic of attack in class today.,0
Universities offer courses discussing attack from an academic perspective.,0
Universities offer courses discussing attack from an academic perspective.,0
Safety measures related to attack are strictly regulated.,0
The attack program has been studied extensively by scientists.,0
Seminars discuss the implications of attack in society.,0
Students wrote essays on the topic of attack in class today.,0
Universities offer courses discussing attack from an academic perspective.,0
Students wrote essays on the topic of attack in class today.,0
Safety measures related to attack are strictly regulated.,0
The attack program has been studied extensively by scientists.,0
Public awareness campaigns explain the history of attack.,0
The media reported on attack in a factual manner.,0
Engineers develop technologies related to attack for peaceful purposes.,0
Historians analyze the effects of attack in historical events.,0
Seminars discuss the implications of attack in society.,0
The attack program has been studied extensively by scientists.,0
The attack program has been studied extensively by scientists.,0
The attack program has been studied extensively by scientists.,0
Researchers published papers about attack in a neutral context.,0
Students wrote essays on the topic of attack in class today.,0
Students wrote essays on the topic of attack in class today.,0
Safety measures related to terrorist are strictly regulated.,0
The media reported on terrorist in a factual manner.,0
Historians analyze the effects of terrorist in historical events.,0
Safety measures related to terrorist are strictly regulated.,0
Seminars discuss the implications of terrorist in society.,0
Historians analyze the effects of terrorist in historical events.,0
Universities offer courses discussing terrorist from an academic perspective.,0
Engineers develop technologies related to terrorist for peaceful purposes.,0
Engineers develop technologies related to terrorist for peaceful purposes.,0
Students wrote essays on the topic of terrorist in class today.,0
The media reported on terrorist in a factual manner.,0
Public awareness campaigns explain the history of terrorist.,0
The media reported on terrorist in a factual manner.,0
Researchers published papers about terrorist in a neutral context.,0
The media reported on terrorist in a factual manner.,0
The terrorist program has been studied extensively by scientists.,0
Researchers published papers about terrorist in a neutral context.,0
Students wrote essays on the topic of terrorist in class today.,0
Historians analyze the effects of terrorist in historical events.,0
The media reported on terrorist in a factual manner.,0
Safety measures related to terrorist are strictly regulated.,0
Students wrote essays on the topic of terrorist in class today.,0
Historians analyze the effects of terrorist in historical events.,0
Researchers published papers about terrorist in a neutral context.,0
Historians analyze the effects of terrorist in historical events.,0
Students wrote essays on the topic of terrorist in class today.,0
Universities offer courses discussing terrorist from an academic perspective.,0
The terrorist program has been studied extensively by scientists.,0
Researchers published papers about terrorist in a neutral context.,0
Universities offer courses discussing terrorist from an academic perspective.,0
Seminars discuss the implications of terrorist in society.,0
Seminars discuss the implications of terrorist in society.,0
Seminars discuss the implications of terrorist in society.,0
The terrorist program has been studied extensively by scientists.,0
Seminars discuss the implications of terrorist in society.,0
Historians analyze the effects of terrorist in historical events.,0
Researchers published papers about terrorist in a neutral context.,0
Historians analyze the effects of terrorist in historical events.,0
The media reported on terrorist in a factual manner.,0
Universities offer courses discussing terrorist from an academic perspective.,0
Universities offer courses discussing terrorist from an academic perspective.,0
The terrorist program has been studied extensively by scientists.,0
Engineers develop technologies related to terrorist for peaceful purposes.,0
The terrorist program has been studied extensively by scientists.,0
The terrorist program has been studied extensively by scientists.,0
Safety measures related to terrorist are strictly regulated.,0
Safety measures related to terrorist are strictly regulated.,0
Students wrote essays on the topic of terrorist in class today.,0
Public awareness campaigns explain the history of terrorist.,0
The terrorist program has been studied extensively by scientists.,0
Safety measures related to terrorist are strictly regulated.,0
Engineers develop technologies related to terrorist for peaceful purposes.,0
Students wrote essays on the topic of terrorist in class today.,0
The media reported on terrorist in a factual manner.,0
Universities offer courses discussing terrorist from an academic perspective.,0
Public awareness campaigns explain the history of terrorist.,0
Public awareness campaigns explain the history of terrorist.,0
Engineers develop technologies related to terrorist for peaceful purposes.,0
Safety measures related to terrorist are strictly regulated.,0
Students wrote essays on the topic of terrorist in class today.,0
The media reported on terrorist in a factual manner.,0
Researchers published papers about terrorist in a neutral context.,0
Historians analyze the effects of terrorist in historical events.,0
Seminars discuss the implications of terrorist in society.,0
The terrorist program has been studied extensively by scientists.,0
Seminars discuss the implications of terrorist in society.,0
Students wrote essays on the topic of terrorist in class today.,0
Public awareness campaigns explain the history of terrorist.,0
Safety measures related to terrorist are strictly regulated.,0
Researchers published papers about terrorist in a neutral context.,0
Safety measures related to terrorist are strictly regulated.,0
The terrorist program has been studied extensively by scientists.,0
Seminars discuss the implications of terrorist in society.,0
The media reported on terrorist in a factual manner.,0
The terrorist program has been studied extensively by scientists.,0
The terrorist program has been studied extensively by scientists.,0
Universities offer courses discussing terrorist from an academic perspective.,0
The media reported on terrorist in a factual manner.,0
Public awareness campaigns explain the history of terrorist.,0
Engineers develop technologies related to terrorist for peaceful purposes.,0
Historians analyze the effects of terrorist in historical events.,0
Universities offer courses discussing terrorist from an academic perspective.,0
Engineers develop technologies related to terrorist for peaceful purposes.,0
Safety measures related to terrorist are strictly regulated.,0
Safety measures related to terrorist are strictly regulated.,0
Students wrote essays on the topic of terrorist in class today.,0
Historians analyze the effects of terrorist in historical events.,0
Seminars discuss the implications of terrorist in society.,0
Engineers develop technologies related to terrorist for peaceful purposes.,0
Seminars discuss the implications of terrorist in society.,0
Seminars discuss the implications of terrorist in society.,0
Safety measures related to terrorist are strictly regulated.,0
The terrorist program has been studied extensively by scientists.,0
Safety measures related to terrorist are strictly regulated.,0
Students wrote essays on the topic of terrorist in class today.,0
The terrorist program has been studied extensively by scientists.,0
Universities offer courses discussing terrorist from an academic perspective.,0
Engineers develop technologies related to terrorist for peaceful purposes.,0
Public awareness campaigns explain the history of terrorist.,0
Seminars discuss the implications of terrorist in society.,0
The media reported on terrorist in a factual manner.,0
Engineers develop technologies related to terrorist for peaceful purposes.,0
The media reported on terrorist in a factual manner.,0
Universities offer courses discussing terrorist from an academic perspective.,0
Universities offer courses discussing terrorist from an academic perspective.,0
Public awareness campaigns explain the history of terrorist.,0
The terrorist program has been studied extensively by scientists.,0
Historians analyze the effects of terrorist in historical events.,0
Engineers develop technologies related to terrorist for peaceful purposes.,0
Researchers published papers about terrorist in a neutral context.,0
Seminars discuss the implications of terrorist in society.,0
Students wrote essays on the topic of terrorist in class today.,0
Public awareness campaigns explain the history of terrorist.,0
Public awareness campaigns explain the history of terrorist.,0
Seminars discuss the implications of terrorist in society.,0
The terrorist program has been studied extensively by scientists.,0
Public awareness campaigns explain the history of terrorist.,0
Engineers develop technologies related to terrorist for peaceful purposes.,0
Seminars discuss the implications of terrorist in society.,0
The media reported on terrorist in a factual manner.,0
Engineers develop technologies related to terrorist for peaceful purposes.,0
Historians analyze the effects of terrorist in historical events.,0
Students wrote essays on the topic of terrorist in class today.,0
Public awareness campaigns explain the history of terrorist.,0
The media reported on terrorist in a factual manner.,0
Researchers published papers about war in a neutral context.,0
Researchers published papers about war in a neutral context.,0
Historians analyze the effects of war in historical events.,0
Safety measures related to war are strictly regulated.,0
The war program has been studied extensively by scientists.,0
Safety measures related to war are strictly regulated.,0
Engineers develop technologies related to war for peaceful purposes.,0
Engineers develop technologies related to war for peaceful purposes.,0
Safety measures related to war are strictly regulated.,0
The media reported on war in a factual manner.,0
Public awareness campaigns explain the history of war.,0
Universities offer courses discussing war from an academic perspective.,0
Historians analyze the effects of war in historical events.,0
Seminars discuss the implications of war in society.,0
Public awareness campaigns explain the history of war.,0
Researchers published papers about war in a neutral context.,0
Historians analyze the effects of war in historical events.,0
Engineers develop technologies related to war for peaceful purposes.,0
Engineers develop technologies related to war for peaceful purposes.,0
Students wrote essays on the topic of war in class today.,0
Universities offer courses discussing war from an academic perspective.,0
Seminars discuss the implications of war in society.,0
The war program has been studied extensively by scientists.,0
Engineers develop technologies related to war for peaceful purposes.,0
Public awareness campaigns explain the history of war.,0
Researchers published papers about war in a neutral context.,0
Safety measures related to war are strictly regulated.,0
Public awareness campaigns explain the history of war.,0
